added_time,address,area,avenue,crawl_time,fang_subway_ex,floor,house_orientation,housing_units,img_url,info,location,rent,result_kanfang,title
2017.06.09,"
                                    ",88,慧芝湖花园,1505316932.678848,距离1号线上海马戏城站729米,中区/31层,朝南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20140727/5800b527-764c-4abe-a1ed-ed517cd47574.jpg_600x450.jpg,,闸北,8800,16,2室2厅，上门实拍，交通便利，看房客户多
2017.05.31,"
                                    ",100,徐汇苑,1505316932.689811,距离11号线上海游泳馆站278米,中区/32层,朝西南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/2014/0622/D7417251688A4A02BD6C928E4772BDD3.jpg_600x450.jpg,,徐汇,11500,17,徐汇苑，有爱有家，两室户，附近有地铁
2017.05.16,"
                                    ",38,彭顺小区,1505316932.700031,距离1号线彭浦新村站540米,高区/6层,朝南,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170516/7448f181-70e3-4015-9663-a7e9e66a2e5f.jpg_600x450.jpg,,闸北,3000,16,真实在租，高区阳光房，生活很便利，看房客户多
2017.04.29,"
                                    ",78,高乐小区,1505316932.708879,距离9号线松江体育中心站330米,高区/6层,朝南北,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170429/072b40eb-3fc1-4a97-a54a-8273258f13fe.jpg_600x450.jpg,,松江,3000,0,两室户，附近有地铁，光线棒，南北通透
2017.04.06,"
                                    ",116,桃林小区,1505316932.719129,距离9号线杨高中路站471米,中区/18层,朝南,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160904/31f4e5dd-e959-4133-9622-d7d04bee7540.jpg_600x450.jpg,,浦东,9500,10,空气清新，上门实拍，生活很便利，一链倾城
2017.07.09,"
                                    ",86,丰盛雅苑,1505316933.4942222,距离13号线金沙江西路站632米,中区/4层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170709/7a9250df-e0ca-486c-a2e9-d5786d6bb7fa.jpg_600x450.jpg,,嘉定,6000,3,一链倾城，近地铁，看房方便，两室户
2017.07.07,"
                                    ",89,金地格林世界（卢尔公寓）,1505316933.5046122,距离11号线南翔站352米,中区/5层,暂无数据,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161112/7338e23b-beb7-4130-8955-6ea6d46c90ca.jpg_600x450.jpg,,嘉定,6500,5,看房有钥匙，高清照片，低楼层，舒适三室
2017.08.04,"
                                    ",135,盛源家豪城,1505316933.73458,距离1号线中山北路站663米,高区/14层,暂无数据,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160312/aa3a4c7d-4dd2-46c9-81ed-b777b2c05d9e.jpg_600x450.jpg,,闸北,13500,7,近地铁，舒适三室，实地看房，上门实拍
2017.08.04,"
                                    ",144,大唐盛世花园,1505316933.754069,距离16号线龙阳路站490米,低区/18层,暂无数据,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170805/85f8014b-f86c-4f00-9a3b-37dfcdefcde4.jpg_600x450.jpg,,浦东,15000,6,大唐盛世花园，3室2厅2卫，实地看房，有钥匙房源
2017.08.04,"
                                    ",184,东安花苑,1505316933.764708,距离12号线龙华中路站176米,低区/40层,暂无数据,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161111/1a278b5a-b7ad-4f60-b889-f36fb9e0585b.jpg_600x450.jpg,,徐汇,18000,5,钥匙在链家，一链倾城，实地看房，3室2厅
2017.08.02,"
                                    ",102,中远两湾城,1505316933.775795,距离3号线中潭路站425米,低区/33层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/2014/0308/FE76EA91E6274A81B3E9EB2E4D81656B.JPG_600x450.jpg,,普陀,8800,4,中远两湾城，生活很便利，钥匙在店，如您所见
2017.08.02,"
                                    ",83,中凯城市之光（静安）,1505316933.7904909,距离13号线南京西路站587米,高区/34层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170803/1dce1034-124d-482d-9862-5e18084806c2.jpg_600x450.jpg,,静安,12500,11,中凯城市之光，交通方便，链家有钥匙，简约二室
2017.08.02,"
                                    ",82,振虹苑,1505316933.800883,距离10号线宋园路站786米,高区/6层,朝南北,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160928/6422f86a-04d0-487b-9092-1eb1cdce3a87.jpg_600x450.jpg,,闵行,7500,5,光线非常好，地铁沿线，高清大图，放心好房
2017.08.01,"
                                    ",111,郁金香花苑,1505316933.809979,距离4号线鲁班路站504米,中区/12层,朝南北,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170805/2a8aa609-8108-4cb7-9217-349c00434c23.jpg_600x450.jpg,,黄浦,12000,6,地铁沿线，有钥匙方便看，光线充足，人气房源
2017.08.01,"
                                    ",78,松苑小区,1505316933.81996,距离8号线延吉中路站974米,高区/7层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170313/6ff50a4b-cb30-46f3-884d-bd4aec50f89c.jpg_600x450.jpg,,杨浦,5300,2,松苑小区，采光好，链家房源，简约二室
2017.07.30,"
                                    ",45,宁和小区,1505316933.834296,距离1号线延长路站559米,高区/7层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170730/231007be-7512-4544-b001-f2ee039454e7.jpg_600x450.jpg,,闸北,4000,10,链家房源，人气房源，有钥匙房源，附近有地铁
2017.08.02,"
                                    ",100,绿洲康城亲水湾（东区）,1505316934.055983,距离16号线罗山路站863米,中区/10层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170902/104cd437-cf04-4c43-ba85-a73c98b5db75.jpg_600x450.jpg,,浦东,5800,9,绿洲康城亲水湾，如您所见，钥匙房，交通方便
2017.08.02,"
                                    ",121,长发虹桥公寓,1505316934.06522,距离10号线宋园路站370米,低区/24层,暂无数据,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170207/5b77338e-cfeb-44d1-8be4-341ad5ea66fe.jpg_600x450.jpg,,长宁,15000,4,长发虹桥公寓，人气房源，高清实拍，看房有钥匙
2017.04.23,"
                                    ",114,莲浦花苑,1505316934.194217,距离1号线外环路站653米,中区/7层,朝南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170504/4311cdb3-02bf-4934-b453-dddabd43aab3.jpg_600x450.jpg,,闵行,7000,10,看房方便，2室2厅2卫，有爱有家，受欢迎好房
2017.04.23,"
                                    ",158,大宁金茂府,1505316934.205027,距离1号线汶水路站791米,低区/16层,暂无数据,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170602/f7e84fcb-b93c-4d49-9ad5-c522986b6824.jpg_600x450.jpg,,闸北,23000,11,交通便利，3室2厅2卫，实地看房，钥匙房
2017.04.25,"
                                    ",110,新湖明珠城,1505316934.216581,距离3号线镇坪路站545米,高区/29层,朝南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20151226/1c63f9e1-830e-445e-99ca-ba33dc6f2e1d.jpg_600x450.jpg,,普陀,11000,5,生活很便利，视野很好，两室户，好房好心情
2016.12.27,"
                                    ",101,锦绣苑,1505316934.230656,距离2号线世纪公园站973米,高区/6层,朝南北,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170103/550c26aa-7b62-4426-aebd-d8bc3e58741d.jpg_600x450.jpg,,浦东,7500,20,有钥匙房源，南北户型，2室2厅1卫，受欢迎好房
2017.01.02,"
                                    ",108,玉兰花苑,1505316934.244663,距离1号线上海体育馆站425米,高区/25层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170103/3b75be4f-66b9-4035-9dbd-cb7adaa775e6.jpg_600x450.jpg,,徐汇,8200,13,玉兰花苑，地铁沿线，高区景观好，看房方便
2017.01.05,"
                                    ",144,永业公寓,1505316934.253958,距离9号线马当路站138米,低区/35层,朝南北,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/f64c9217-2d29-4cb8-b7f5-d387ad409947.jpg_600x450.jpg,,黄浦,19500,13,受欢迎好房，链家有钥匙，链家好房，交通便利
2017.09.06,"
                                    ",58,乾溪新村,1505316934.2667289,距离7号线场中路站307米,中区/6层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161125/9647e8a7-7486-4ea9-9580-8585425efb17.jpg_600x450.jpg,,宝山,4500,6,2室1厅，好房待租，交通方便，人气房源
2017.09.06,"
                                    ",106,三湘四季花城,1505316934.2776508,距离9号线松江大学城站526米,中区/14层,朝南北,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170412/cd9edf37-fe67-4da3-aaea-e23efd601bde.jpg_600x450.jpg,,松江,5500,4,附近有地铁，高清大图，真实在租，人气房源
2017.09.06,"
                                    ",59,金杨新村五街坊,1505316934.2887511,距离6号线云山路站724米,中区/6层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160411/d63fcf7a-6622-449c-8a7f-5e3364960071.jpg_600x450.jpg,,浦东,4500,7,金杨新村五街坊，有爱有家，有钥匙房源，出行方便
2017.09.04,"
                                    ",45,蒲汇新村,1505316934.299407,距离9号线七宝站609米,高区/6层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160827/bc1d5576-c899-466b-a98c-474d12fbc370.jpg_600x450.jpg,,闵行,4800,3,蒲汇新村，高区阳光房，近地铁，2室1厅1卫
2017.09.04,"
                                    ",64,柳博小区（柳一小区）,1505316934.31618,距离6号线博兴路站445米,低区/6层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170625/2f360370-2721-46e8-b025-e0101997a89f.jpg_600x450.jpg,,浦东,4400,6,柳博小区，低区出入方便，交通便利，享受好房
2017.09.03,"
                                    ",26,煤科公寓,1505316934.333636,距离11号线上海游泳馆站385米,中区/3层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160714/7373eee0-ca4d-466b-a2fd-88057579ef0e.jpg_600x450.jpg,,徐汇,4200,8,煤科公寓，钥匙房，好房好心情，上门实勘
2017.09.02,"
                                    ",48,桃浦七村雪松苑,1505316934.343829,距离11号线桃浦新村站816米,高区/6层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160629/9bf19ad3-1a48-49e3-b50f-df051b12ccc1.jpg_600x450.jpg,,普陀,3500,8,有钥匙，实地看房，精致户型，生活很便利
2017.08.25,"
                                    ",56,广中路350号,1505316934.35872,距离8号线虹口足球场站911米,低区/7层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170212/d0cb03a7-7181-44a7-abe1-38e647b92cad.jpg_600x450.jpg,,虹口,5000,6,有爱有家，低楼层，实地看房，高清实拍
2017.08.25,"
                                    ",32,甘泉一村,1505316934.375152,距离7号线新村路站878米,低区/6层,暂无数据,1室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170204/a6b7124e-b5b2-4fce-8f53-cd37c825ce98.jpg_600x450.jpg,,普陀,3200,8,甘泉一村，交通方便，放心好房，低区出入方便
2017.08.23,"
                                    ",35,文兰小区,1505316934.3869052,距离4号线蓝村路站161米,低区/6层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20151127/6daa2996-5a4e-4c1e-a0df-a6e2278a375b.jpg_600x450.jpg,,浦东,4500,12,地铁沿线，好房待租，人气房源，温馨一室
2017.08.23,"
                                    ",138,宝钢又一村,1505316934.396689,距离12号线大连路站863米,中区/20层,暂无数据,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170901/5380a7cd-7bd2-45c3-b168-2506ca36da1d.jpg_600x450.jpg,,杨浦,8000,9,宝钢又一村，附近有地铁，享受好房，3室2厅
2017.08.23,"
                                    ",61,红旗四街坊,1505316934.409858,距离5号线华宁路站697米,低区/6层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170824/04170d33-a39e-44f6-a31f-95df6494ed33.jpg_600x450.jpg,,闵行,3000,9,红旗四街坊，地铁沿线，低区出入方便，一链倾城
2017.02.06,"
                                    ",109,老西门新苑,1505316934.55843,距离8号线老西门站312米,高区/34层,朝南北,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170422/52436f23-4ae4-4176-a6a7-cf5bd636ebda.jpg_600x450.jpg,,黄浦,15000,19,老西门新苑，多次带看，近地铁，看房方便
2017.02.12,"
                                    ",68,新梅花苑,1505316934.574472,距离1号线外环路站738米,中区/6层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160519/fe4a0cd2-0962-4803-ab35-0196db6f1550.jpg_600x450.jpg,,闵行,4800,26,放心好房，适合自住，看房方便，地铁沿线
2017.02.27,"
                                    ",82,中福花苑,1505316934.583885,距离4号线南浦大桥站244米,低区/19层,朝南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170228/91554a81-633d-40ed-8d88-ed2e2e157735.jpg_600x450.jpg,,黄浦,8800,26,中福花苑，简约二室，看房客户多，链家有钥匙
2017.03.01,"
                                    ",25,大同小区（黄浦）,1505316934.5972428,距离9号线打浦桥站360米,中区/6层,朝北,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/03/07052802300985ABFB1DC29366E40202/20130330124043464CNMOQIOW2LUUU7X/201303301322126353062.jpg_600x450.jpg,,黄浦,4500,18,大同小区，真实在租，实地看房，生活很便利
2017.03.15,"
                                    ",75,古北嘉年华庭,1505316934.6120691,距离10号线宋园路站498米,高区/9层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170414/75a46975-003e-4b46-8923-a9ee1bb1fa7b.jpg_600x450.jpg,,长宁,11000,17,古北嘉年华庭，温馨之家，有钥匙，如您所见
2017.03.17,"
                                    ",61,康乐小区（徐汇）,1505316934.6293929,距离1号线上海南站站860米,中区/6层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170419/74cc8ed6-2c2e-44ec-a397-9f1caf7c7a50.jpg_600x450.jpg,,徐汇,4500,50,康乐小区，2室1厅，钥匙房，近地铁
2017.03.23,"
                                    ",95,大唐盛世花园,1505316934.644021,距离16号线龙阳路站490米,低区/14层,朝南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170713/7566c829-23e6-4060-97b4-34672235a9c1.jpg_600x450.jpg,,浦东,12000,18,大唐盛世花园，有钥匙房源，地铁沿线，如您所见
2017.03.23,"
                                    ",40,东兰小区,1505316934.660728,距离12号线虹梅路站479米,高区/6层,朝南北,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170403/cf862145-1394-4af3-8f56-f50170ffa3e9.jpg_600x450.jpg,,闵行,3700,11,南北通，视野开阔，附近有地铁，链家房源
2017.03.28,"
                                    ",90,一品漫城（一期）（公寓）,1505316934.668898,距离8号线芦恒路站325米,低区/13层,朝南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170524/675cbf3a-c0dd-4785-9ae8-ace9fce9bc31.jpg_600x450.jpg,,闵行,6500,7,一品漫城，适合自住，交通方便，看房客户多
2017.03.30,"
                                    ",21,永嘉路19弄,1505316934.6807501,距离9号线打浦桥站723米,中区/3层,暂无数据,1室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170405/25e53461-b3ba-4219-883f-6173ec48bfbe.jpg_600x450.jpg,,黄浦,4500,18,看房方便，有爱有家，多次带看，温馨之家
2017.04.01,"
                                    ",183,锦秋花园（别墅）,1505316934.6921139,距离7号线上海大学站458米,地上3层,暂无数据,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170609/0ed95b41-0e56-4791-8f9f-a07067776099.jpg_600x450.jpg,,宝山,11500,14,附近有地铁，实地看房，钥匙房，真实在租
2017.04.06,"
                                    ",145,东方汇景苑,1505316934.7015512,距离6号线上海儿童医学中心站174米,中区/17层,朝南北,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160107/7c98367d-0925-4802-acdb-3fb2dd42c920.jpg_600x450.jpg,,浦东,11000,25,房型正气，生活很便利，钥匙房，3室2厅2卫
2017.04.10,"
                                    ",154,陆家嘴中央公寓,1505316934.710819,距离2号线上海科技馆站639米,中区/18层,朝南北,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20150424/26e86a3c-22d6-4b64-8faa-d6289d0d0af7.jpg_600x450.jpg,,浦东,22000,11,陆家嘴中央公寓，享受好房，有钥匙房源，南北户型
2017.04.20,"
                                    ",68,东晶国际公寓,1505316934.720784,距离6号线源深体育中心站916米,低区/29层,朝西南,1室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20150920/cec4edc3-19e3-4374-ac4b-b855ee013f31.jpg_600x450.jpg,,浦东,7800,24,东晶国际公寓，有钥匙，链家好房，附近有地铁
2017.04.20,"
                                    ",65,人乐四村,1505316934.732712,距离9号线松江体育中心站771米,低区/6层,暂无数据,3室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170420/bdec8ac7-135f-477a-98ec-5a26f37ee7f5.jpg_600x450.jpg,,松江,2600,26,人乐四村，舒适三室，一链倾城，交通便利
2017.06.01,"
                                    ",138,虹桥丽园,1505316934.7452118,距离3号线虹桥路站799米,高区/18层,朝南北,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170604/b0d42209-b237-4fe7-b58d-79babcb15458.jpg_600x450.jpg,,徐汇,13000,1,交通便利，真实在租，3室2厅，南北直通
2017.06.15,"
                                    ",99,鼎达公寓,1505316934.754007,距离4号线鲁班路站594米,中区/7层,朝南,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160813/e3acf8ac-0ebf-48fe-ad77-f5088a7fe0dc.jpg_600x450.jpg,,黄浦,10800,2,鼎达公寓，地铁沿线，放心好房，空气清新
2017.08.18,"
                                    ",113,八方大厦,1505316934.7640588,距离6号线源深体育中心站435米,低区/26层,朝东南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161202/a06a96ac-2daa-4ab3-9834-048dcc694ab7.jpg_600x450.jpg,,浦东,8000,2,八方大厦，附近有地铁，钥匙在店，2室2厅
2017.08.22,"
                                    ",76,河畔雅苑,1505316934.774105,距离9号线醉白池站277米,低区/6层,朝南北,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170427/f5723516-f771-43dc-aac9-dfda15d0bbbd.jpg_600x450.jpg,,松江,3200,3,河畔雅苑，出行方便，南北户型，链家房源
2017.08.27,"
                                    ",80,星霞苑,1505316934.786378,距离10号线水城路站862米,高区/6层,朝南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170827/c1cdef76-5ddf-458b-92fc-4391e1ff71e9.jpg_600x450.jpg,,长宁,7000,1,链家好房，有钥匙方便看，交通便利，两室户
2017.09.01,"
                                    ",55,金鹿大楼,1505316934.797024,距离1号线黄陂南路站417米,低区/29层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170901/4db4c0f3-091b-4e8c-85c8-aa5f3eef1823.jpg_600x450.jpg,,黄浦,7200,1,金鹿大楼，钥匙房，温馨一室，交通方便
2017.02.04,"
                                    ",98,东方知音苑,1505316934.9039218,距离6号线云山路站591米,低区/7层,朝南北,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170310/b040b473-06cf-433d-8c7b-fbfb30940240.jpg_600x450.jpg,,浦东,7500,13,低楼层，受欢迎好房，地铁沿线，2室2厅
2017.02.05,"
                                    ",48,橡胶小区,1505316934.913588,距离7号线肇嘉浜路站531米,中区/24层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170305/dac6083b-0ea4-4f49-864b-a071770fbf13.jpg_600x450.jpg,,徐汇,5000,15,空气清新，链家有钥匙，真实在租，人气房源
2017.09.06,"
                                    ",43,杨桥第一小区,1505316934.923226,距离11号线李子园站251米,低区/6层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170415/ad3a3d80-2b74-40a1-8d18-ab44fe164df5.jpg_600x450.jpg,,普陀,3600,5,杨桥第一小区，有钥匙方便看，高清照片，生活很便利
2017.09.06,"
                                    ",75,万邦都市花园,1505316934.935283,距离16号线龙阳路站502米,高区/11层,朝南,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160604/d7c0a82a-64c7-442a-8000-a696a39fa85a.jpg_600x450.jpg,,浦东,8300,7,看房有钥匙，高清大图，高区采光好，地铁沿线
2017.09.06,"
                                    ",43,白玉大楼,1505316934.948266,距离3号线金沙江路站104米,高区/17层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170726/37014a78-4a57-4856-a660-842caf509f0c.jpg_600x450.jpg,,普陀,5400,7,小户型，交通方便，实地看房，一链倾城
2017.09.06,"
                                    ",98,海鑫公寓,1505316934.956379,距离3号线中山公园站877米,中区/18层,暂无数据,3室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170907/3e41607e-b30c-4a82-8ea5-eaff22bceee3.jpg_600x450.jpg,,普陀,8000,6,看房方便，生活很便利，实地看房，3室1厅1卫
2017.09.13,"
                                    ",68,静安新城（八区）,1505316934.9662368,距离9号线合川路站635米,高区/6层,朝南,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160908/f8a23948-8ef0-4836-a073-679c7b52cd18.jpg_600x450.jpg,,闵行,5500,0,出行方便，新出房源，好房好心情，有钥匙房源
2017.09.04,"
                                    ",92,东方吉苑,1505316934.978495,距离6号线高青路站963米,中区/14层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160530/ee3b41b6-99da-4114-9207-14db873b31e3.jpg_600x450.jpg,,浦东,7000,7,东方吉苑，有钥匙方便看，光线充足，高清实拍
2017.09.04,"
                                    ",89,万源城尚郡,1505316934.9896839,距离12号线顾戴路站607米,中区/30层,朝南北,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161126/7f1d46b2-d849-4fd7-aa33-42f6cb0d01d0.jpg_600x450.jpg,,闵行,9000,4,万源城尚郡，附近有地铁，链家有钥匙，3室2厅
2017.09.03,"
                                    ",64,经纬观澜弘郡家园（三期）,1505316934.999558,距离7号线南陈路站697米,低区/14层,朝南北,1室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/79c3c96f-7c8f-418a-b7ed-46ebb5b19c41.jpg_600x450.jpg,,宝山,4200,8,生活很便利，南北通，看房有钥匙，人气房源
2017.09.03,"
                                    ",44,金桥路530弄,1505316935.009653,距离6号线金桥路站885米,中区/6层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/33c6ed3a-9ad2-4672-9de7-d43cfb289698.jpg_600x450.jpg,,浦东,3800,3,金桥路530弄，看房方便，交通方便，实地看房
2017.09.03,"
                                    ",45,龙南三四村,1505316935.018906,距离11号线龙耀路站667米,低区/7层,朝南北,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20161213/d777ff95-7be2-4112-8c4b-d4a129fb1f25.jpg_600x450.jpg,,徐汇,3800,3,龙南三四村，高清大图，1室1厅1卫，南北通透
2017.09.03,"
                                    ",129,祥和公寓（松江）,1505316935.031192,距离9号线泗泾站192米,高区/5层,暂无数据,3室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20151005/cd3ac9ea-50c8-48c5-b4ee-e7d464ce3b80.jpg_600x450.jpg,,松江,6000,4,高清照片，链家好房，交通方便，3室2厅2卫
2017.09.03,"
                                    ",55,虹莘新村,1505316935.042028,距离12号线虹莘路站553米,高区/6层,朝南北,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170903/0a6ff009-599c-4c1d-ba85-7da30239e357.jpg_600x450.jpg,,闵行,4300,5,虹莘新村，放心好房，南北通透，钥匙在链家
2017.09.03,"
                                    ",80,菊泉新城（陆翔路698弄）,1505316935.0518131,距离7号线刘行站570米,中区/5层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170226/b9142618-5f57-4c37-814c-ef61e68f4e8d.jpg_600x450.jpg,,宝山,3600,7,菊泉新城，适合自住，好房待租，交通便利
2017.09.03,"
                                    ",76,缘圆宝邸,1505316935.061234,距离13号线金运路站332米,中区/7层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160807/ef581d4b-e8d9-401f-b42d-365946044e14.jpg_600x450.jpg,,嘉定,5200,12,上门实拍，精致户型，有钥匙，如您所见
2017.09.03,"
                                    ",82,上南大厦,1505316935.07125,距离7号线云台路站44米,高区/24层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170904/ad3f9b13-bdf1-4462-8c00-cab7633ee9bc.jpg_600x450.jpg,,浦东,6500,6,上南大厦，地铁沿线，实地看房，适合自住
2017.09.03,"
                                    ",66,中芯花园（公寓）,1505316935.083035,距离2号线广兰路站742米,高区/6层,暂无数据,1室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/2014/0519/D62294DF24C34C20AF340BB09FFC8092.jpg_600x450.jpg,,浦东,5200,5,中芯花园，有爱有家，钥匙在店，实地看房
2017.09.02,"
                                    ",53,同心路125弄,1505316935.247942,距离8号线虹口足球场站489米,中区/7层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170627/f75371ae-88e8-4fd1-8d4a-a68011114dab.jpg_600x450.jpg,,虹口,5200,7,同心路125弄，享受好房，交通方便，高清实拍
2017.09.02,"
                                    ",62,御桥花园,1505316935.256109,距离11号线御桥站292米,中区/5层,朝南北,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160913/8b4f5ab3-1bd1-4bc4-9b2a-ba84650c48dd.jpg_600x450.jpg,,浦东,4300,5,享受好房，链家有钥匙，出行方便，高清照片
2017.09.02,"
                                    ",69,凌兆新村（上浦路336弄）,1505316935.266552,距离6号线灵岩南路站299米,中区/6层,暂无数据,2室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20170529/c1772936-69e9-4c44-bfe1-afeeb6dd501e.jpg_600x450.jpg,,浦东,4600,3,人气房源，出行方便，简约二室，看房方便
2017.09.02,"
                                    ",97,永久城市花园,1505316935.3498828,距离6号线航津路站454米,中区/14层,暂无数据,2室 2厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160217/4e44a5ee-64bf-47fd-b359-57eb8a1c9008.jpg_600x450.jpg,,浦东,5500,4,永久城市花园，好楼层，真实在租，交通方便
2017.09.02,"
                                    ",45,昌四小区,1505316935.360127,距离6号线东明路站655米,高区/6层,暂无数据,1室 1厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160914/426962ec-ba9c-46c7-b3c0-bc0cfd7deec0.jpg_600x450.jpg,,浦东,3500,6,昌四小区，温馨一室，高区采光好，交通方便
2017.09.02,"
                                    ",53,小木桥路227弄,1505316935.3693812,距离9号线嘉善路站578米,高区/7层,暂无数据,2室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160808/8db0ff28-4b99-4298-8bff-357932b60b4b.jpg_600x450.jpg,,徐汇,6000,8,实地看房，高清照片，享受好房，交通便利
2017.09.01,"
                                    ",32,新泾二村,1505316935.380485,距离2号线北新泾站81米,中区/6层,朝南,1室 0厅,http://cdn1.dooioo.com/fetch/vp/fy/gi/20160812/693c691f-1d83-4388-a856-a05c0701d884.jpg_600x450.jpg,,长宁,3500,4,实地看房，链家房源，有钥匙房源，出行方便
